Student ID,Name,Gender,Year,Skills,Backlogs,Projects Completed,Internships,Companies Placed,Company Type,Domain,Salary,Higher Studies,Higher Studies Field,Location
196,Tanu Sharma,Female,2022,"C++, DevOps, Data Science, Web Dev (Full Stack)",1,3,2,Wipro,Established,Consulting,1845554,No,,Hyderabad
197,Rahul Mishra,Male,2023,"Blockchain, Cloud (AWS/Azure/GCP), Python",2,5,0,,,,0,No,,Hyderabad
198,Kunal Roy,Male,2024,"DevOps, C++, Cloud (AWS/Azure/GCP)",3,7,1,Dr. Reddy's Labs,Established,FinTech,1965314,No,,Kolkata
199,Rohan Das,Male,2022,"UI/UX Design, Cloud (AWS/Azure/GCP), Python, ML/AI",2,2,1,,,,0,No,,Hyderabad
200,Aryan Kaur,Male,2025,"Python, UI/UX Design",0,8,3,L&T Technology Services,Established,Automotive,1922447,No,,Mumbai
201,Shreya Verma,Female,2025,"C++, Java",0,5,4,Tata Motors,Established,Healthcare,1631263,Yes,Data Science,Kolkata
202,Ananya Pillai,Female,2024,"Data Science, Java, ML/AI",1,6,3,Infosys,Established,IT Services,854619,No,,Delhi
203,Sunil Chakraborty,Male,2024,"Networking, Java, Digital Marketing, ML/AI, Python",0,9,2,L&T Technology Services,Established,E-commerce,300000,No,,Pune
204,Gaurav Pillai,Male,2025,"Cybersecurity, UI/UX Design, Cloud (AWS/Azure/GCP)",3,6,2,L&T Technology Services,Established,E-commerce,1659976,Yes,Data Science,Kolkata
205,Krish Kaur,Male,2024,Python,1,8,3,Adobe,Established,Consulting,714369,No,,Jaipur
206,Ananya Singh,Female,2022,"UI/UX Design, Cloud (AWS/Azure/GCP)",0,9,2,Dr. Reddy's Labs,Established,FinTech,300000,No,,Mumbai
207,Aanya Kaur,Female,2022,"Embedded Systems, ML/AI, Cloud (AWS/Azure/GCP)",1,3,3,TCS,Established,Automotive,847100,No,,Ahmedabad
208,Rahul Kumar,Male,2022,"Data Science, Python",2,9,3,Tata Motors,Established,Consulting,1168070,Yes,MBA,Delhi
209,Myra Verma,Female,2025,"Digital Marketing, Embedded Systems, Java, Blockchain, Web Dev (Full Stack)",1,10,3,Infosys,Established,Consulting,1966313,No,,Ahmedabad
210,Sona Chakraborty,Female,2024,"Cybersecurity, DevOps",0,9,3,Jio Platforms,Established,IT Services,1116211,No,,Bangalore
211,Krish Ghosal,Male,2022,"Python, Embedded Systems, Web Dev (Full Stack)",0,4,1,Cisco,Established,E-commerce,1367950,No,,Mumbai
212,Vikas Das,Male,2024,"Data Science, Embedded Systems, ML/AI, Python",3,6,4,Ola,Startup,Logistics,751834,No,,Hyderabad
213,Suresh Nair,Male,2023,Web Dev (Full Stack),0,4,4,Amazon,Established,E-commerce,504030,No,,Kolkata
214,Sona Patel,Female,2024,"Cybersecurity, Java, Embedded Systems",1,2,2,Wipro,Established,Consulting,1385113,No,,Jaipur
215,Pari Reddy,Female,2024,"Networking, UI/UX Design, ML/AI, Python, Java",1,6,2,Amazon,Established,Logistics,1494888,Yes,MS (USA/EU),Jaipur
216,Neha Patel,Female,2022,"ML/AI, Cloud (AWS/Azure/GCP), Embedded Systems, Data Science, UI/UX Design",0,3,4,Zomato,Startup,IT Services,532124,No,,Hyderabad
217,Yash Tiwari,Male,2025,"Cloud (AWS/Azure/GCP), ML/AI, DevOps",1,5,3,Jio Platforms,Established,EdTech,899518,No,,Hyderabad
218,Sunil Kaur,Male,2024,"ML/AI, Networking, Blockchain",3,3,0,,,,0,No,,Kolkata
219,Jyoti Mishra,Female,2024,"Data Science, Embedded Systems, Web Dev (Full Stack)",2,9,2,Tech Mahindra,Established,Logistics,753255,No,,Bangalore
220,Amit Jain,Male,2024,"Blockchain, Python",1,5,2,,,,0,Yes,Cybersecurity,Hyderabad
221,Vikas Das,Male,2022,"Cybersecurity, Networking, Digital Marketing, Web Dev (Full Stack)",0,5,2,Cognizant,Established,FinTech,1548110,No,,Bangalore
222,Rahul Das,Male,2022,"ML/AI, DevOps, Data Science, Java",0,5,0,,,,0,No,,Hyderabad
223,Saanvi Kaur,Female,2022,"ML/AI, DevOps",1,10,3,Tech Mahindra,Established,Consulting,2128890,No,,Mumbai
224,Meera Patel,Female,2024,"Web Dev (Full Stack), C++, Cybersecurity, Cloud (AWS/Azure/GCP)",0,10,4,Tata Motors,Established,E-commerce,904196,No,,Delhi
225,Ananya Jain,Female,2025,"Data Science, Cybersecurity, Python",0,5,4,Tech Mahindra,Established,IT Services,1019055,No,,Pune
226,Dev Sharma,Male,2024,"Python, DevOps, ML/AI, Cloud (AWS/Azure/GCP), Data Science",2,3,4,Ola,Startup,Manufacturing,966122,No,,Bangalore
227,Ananya Nair,Female,2022,"Blockchain, C++, ML/AI, UI/UX Design, Cybersecurity",0,6,4,Cisco,Established,FinTech,1190017,No,,Hyderabad
228,Priyanshu Ghosal,Male,2025,"Python, Embedded Systems, Cloud (AWS/Azure/GCP)",3,4,0,,,,0,Yes,AI/ML,Kolkata
229,Aarohi Chakraborty,Female,2022,"UI/UX Design, DevOps, Digital Marketing, C++",2,10,3,Infosys,Established,IT Services,2509449,No,,Bangalore
230,Saanvi Patel,Female,2022,Web Dev (Full Stack),0,8,2,Cognizant,Established,FinTech,1954698,No,,Jaipur
231,Meera Reddy,Female,2024,"UI/UX Design, ML/AI, Python, Cloud (AWS/Azure/GCP)",0,4,2,,,,0,No,,Ahmedabad
232,Ankit Verma,Male,2022,"UI/UX Design, Web Dev (Full Stack), Python, C++, Data Science",0,8,4,Microsoft,Established,IT Services,2274100,No,,Hyderabad
233,Rani Patel,Female,2024,"Python, Java, ML/AI",2,9,1,Swiggy,Startup,Logistics,698771,No,,Delhi
234,Kirti Reddy,Female,2024,"ML/AI, Digital Marketing, Data Science, Python",1,5,3,Paytm,Startup,E-commerce,443835,No,,Kolkata
235,Sia Yadav,Female,2024,"Python, Digital Marketing, Embedded Systems",0,4,3,Meta,Established,Automotive,1878270,No,,Chennai
236,Tanu Pillai,Female,2024,"Blockchain, Embedded Systems, Networking",1,9,3,Ola,Startup,FinTech,597281,No,,Jaipur
237,Yash Reddy,Male,2024,"ML/AI, Python",1,3,4,Meta,Established,Healthcare,1543877,Yes,AI/ML,Kolkata
238,Kirti Das,Female,2022,DevOps,0,6,4,TCS,Established,IT Services,961711,No,,Chennai
239,Tanu Das,Female,2024,"Cloud (AWS/Azure/GCP), Networking",0,10,4,Dream11,Startup,Healthcare,681736,Yes,Data Science,Jaipur
240,Deepa Yadav,Female,2022,"Digital Marketing, Python",1,1,1,,,,0,No,,Ahmedabad
241,Tanu Prakash,Female,2024,"Networking, Web Dev (Full Stack), Digital Marketing, DevOps, Cloud (AWS/Azure/GCP)",0,9,1,Jio Platforms,Established,Healthcare,1695320,Yes,PhD,Mumbai
242,Kiara Roy,Female,2022,"Python, Blockchain, Cloud (AWS/Azure/GCP)",1,4,3,Meta,Established,Healthcare,2603202,No,,Hyderabad
243,Tanu Sharma,Female,2024,"DevOps, Web Dev (Full Stack), Blockchain, Data Science, Digital Marketing",2,6,2,Google,Established,Automotive,1793783,No,,Ahmedabad
244,Nikhil Tiwari,Male,2023,"Digital Marketing, Cloud (AWS/Azure/GCP), Java",0,5,1,Flipkart,Established,Healthcare,1054380,No,,Jaipur
245,Aditya Chakraborty,Male,2023,"Embedded Systems, Digital Marketing, Java",2,6,4,L&T Technology Services,Established,FinTech,943773,No,,Hyderabad
246,Myra Patel,Female,2024,"Digital Marketing, Data Science, Embedded Systems, Python, C++",1,10,2,Byju's,Startup,FinTech,408128,No,,Kolkata
247,Shaurya Ghosal,Male,2023,"Python, Web Dev (Full Stack), DevOps",0,4,4,Dr. Reddy's Labs,Established,Automotive,1847610,No,,Jaipur
248,Aarav Pillai,Male,2023,"DevOps, Data Science, Embedded Systems",1,10,4,L&T Technology Services,Established,E-commerce,1414865,No,,Kolkata
249,Ananya Chakraborty,Female,2025,"DevOps, Embedded Systems",3,4,2,,,,0,No,,Hyderabad
250,Priyanshu Pillai,Male,2025,"UI/UX Design, Embedded Systems, C++, Cybersecurity",0,7,2,Cisco,Established,Healthcare,1346334,Yes,MBA,Hyderabad
251,Pooja Reddy,Female,2024,"Networking, ML/AI",0,3,4,Dr. Reddy's Labs,Established,Manufacturing,818376,No,,Bangalore
252,Priyanshu Sharma,Male,2023,Embedded Systems,0,2,4,Dream11,Startup,IT Services,981263,Yes,M.Tech,Pune
253,Kavita Pillai,Female,2022,"Cybersecurity, Java",0,1,3,Infosys,Established,E-commerce,494976,No,,Jaipur
254,Myra Yadav,Female,2025,"Networking, Cybersecurity, Blockchain",0,7,4,HCLTech,Established,EdTech,946153,No,,Pune
255,Aditya Gupta,Male,2025,"Web Dev (Full Stack), C++",0,2,0,,,,0,Yes,PhD,Chennai
256,Amit Ghosal,Male,2024,"Networking, ML/AI",2,6,1,Oracle,Established,Logistics,1166078,No,,Ahmedabad
257,Ankit Sharma,Male,2024,"Web Dev (Full Stack), Python, Embedded Systems",0,6,3,HCLTech,Established,Automotive,1572047,Yes,PhD,Chennai
258,Ananya Ghosal,Female,2022,"Python, ML/AI",0,10,1,Zomato,Startup,E-commerce,659999,No,,Hyderabad
259,Rani Kumar,Female,2025,"Web Dev (Full Stack), ML/AI, Blockchain",1,10,3,TCS,Established,IT Services,1929950,No,,Jaipur
260,Siddharth Chakraborty,Male,2024,"C++, Cloud (AWS/Azure/GCP)",2,2,2,,,,0,Yes,PhD,Pune
261,Kiara Kumar,Female,2024,"ML/AI, Python, Cybersecurity",1,8,3,Swiggy,Startup,Automotive,677598,No,,Ahmedabad
262,Vivaan Tiwari,Male,2024,"C++, ML/AI",1,1,1,,,,0,Yes,AI/ML,Jaipur
263,Saanvi Mehta,Female,2022,"Python, Java, Cloud (AWS/Azure/GCP)",3,7,4,Cisco,Established,EdTech,2077353,No,,Jaipur
264,Isha Yadav,Female,2025,"Data Science, C++, Python, UI/UX Design, Blockchain",3,5,2,Tata Motors,Established,Consulting,2176399,No,,Mumbai
265,Isha Kumar,Female,2025,Digital Marketing,0,7,3,Ola,Startup,IT Services,949707,No,,Ahmedabad
266,Shreya Mehta,Female,2025,"Cybersecurity, Data Science",1,8,2,Byju's,Startup,Consulting,720569,No,,Pune
267,Suresh Mishra,Male,2024,"Python, Cybersecurity, Java",0,8,4,Tata Motors,Established,Consulting,1177956,No,,Pune
268,Gaurav Reddy,Male,2025,"Python, Networking, DevOps, Blockchain, ML/AI",2,1,2,,,,0,Yes,AI/ML,Bangalore
269,Reyansh Singh,Male,2025,"C++, DevOps, ML/AI",2,8,4,Dr. Reddy's Labs,Established,IT Services,2013581,No,,Jaipur
270,Kirti Reddy,Female,2024,"Java, Blockchain",1,5,4,Ola,Startup,Consulting,300000,Yes,Data Science,Hyderabad
271,Pari Verma,Female,2023,"Digital Marketing, Data Science",1,7,0,Dr. Reddy's Labs,Established,Automotive,1136494,No,,Delhi
272,Aditya Yadav,Male,2023,"Python, Cybersecurity, Cloud (AWS/Azure/GCP)",2,7,2,Flipkart,Established,Consulting,940405,No,,Mumbai
273,Meera Mishra,Female,2024,"ML/AI, UI/UX Design, DevOps, Digital Marketing",3,1,2,,,,0,Yes,Cybersecurity,Bangalore
274,Aarohi Verma,Female,2023,"Blockchain, Cybersecurity",1,4,3,Paytm,Startup,EdTech,378198,No,,Bangalore
275,Zara Roy,Female,2022,"Blockchain, ML/AI, C++",1,4,2,TCS,Established,Consulting,1564192,No,,Bangalore
276,Suresh Sharma,Male,2022,"Networking, UI/UX Design, ML/AI, C++",0,6,4,Tech Mahindra,Established,Manufacturing,618387,No,,Delhi
277,Isha Singh,Female,2023,"Digital Marketing, DevOps, Embedded Systems",0,10,1,Meta,Established,Healthcare,1581814,No,,Mumbai
278,Reyansh Ghosal,Male,2024,"DevOps, ML/AI, C++, Web Dev (Full Stack), Python",1,3,2,,,,0,No,,Hyderabad
279,Aarav Verma,Male,2022,"C++, Java, DevOps",0,6,3,Dr. Reddy's Labs,Established,E-commerce,300000,No,,Delhi
280,Meera Roy,Female,2025,"Cybersecurity, Networking, Java, ML/AI",2,7,4,Cognizant,Established,Automotive,1948109,No,,Delhi
281,Dhruv Jain,Male,2023,"Data Science, Java, ML/AI, Digital Marketing",0,5,4,Google,Established,EdTech,783912,No,,Jaipur
282,Jyoti Reddy,Female,2025,"Data Science, Embedded Systems, Cybersecurity",2,5,3,Byju's,Startup,Healthcare,760066,No,,Jaipur
283,Saanvi Jain,Female,2023,"Blockchain, Web Dev (Full Stack), C++, ML/AI",3,9,1,Paytm,Startup,EdTech,664749,No,,Kolkata
284,Sona Nair,Female,2022,"UI/UX Design, Embedded Systems, Data Science, Cybersecurity, ML/AI",0,5,1,HCLTech,Established,Healthcare,2172796,Yes,PhD,Chennai
285,Meera Sharma,Female,2025,"ML/AI, Data Science",1,7,1,TCS,Established,Healthcare,1013564,No,,Jaipur
286,Nikhil Das,Male,2025,"DevOps, Embedded Systems, Python",0,8,0,Infosys,Established,Manufacturing,2460134,No,,Delhi
287,Sunil Das,Male,2025,"C++, Cloud (AWS/Azure/GCP), ML/AI, Digital Marketing",2,9,3,Jio Platforms,Established,Consulting,1269841,No,,Pune
288,Nikhil Jain,Male,2022,"UI/UX Design, Cloud (AWS/Azure/GCP)",1,3,0,,,,0,Yes,MBA,Ahmedabad
289,Suresh Kaur,Male,2025,"Digital Marketing, Embedded Systems, UI/UX Design, Java, Blockchain",2,6,4,L&T Technology Services,Established,E-commerce,1514672,No,,Chennai
290,Sona Mehta,Female,2025,"DevOps, Cybersecurity, Web Dev (Full Stack)",1,9,4,Oracle,Established,EdTech,767514,No,,Kolkata
291,Aryan Jain,Male,2025,"UI/UX Design, Embedded Systems",2,4,1,,,,0,Yes,PhD,Pune
292,Meera Das,Female,2023,"UI/UX Design, C++, Cybersecurity",2,4,3,Infosys,Established,Automotive,1117433,No,,Bangalore
293,Krish Chakraborty,Male,2025,"Java, Web Dev (Full Stack), UI/UX Design, Cloud (AWS/Azure/GCP)",1,1,2,,,,0,Yes,M.Tech,Pune
294,Aarohi Pillai,Female,2023,"Embedded Systems, ML/AI, Digital Marketing, Blockchain, UI/UX Design",0,7,2,Swiggy,Startup,E-commerce,871515,No,,Jaipur
295,Neha Mehta,Female,2023,"C++, Embedded Systems, Cybersecurity, Data Science",0,7,1,Tech Mahindra,Established,Logistics,1115576,No,,Pune
296,Reyansh Singh,Male,2024,"Java, Cybersecurity",3,5,2,Oracle,Established,Consulting,1249532,Yes,M.Tech,Pune
297,Rahul Das,Male,2023,"Cloud (AWS/Azure/GCP), C++, Java, DevOps",2,5,2,Wipro,Established,FinTech,493221,No,,Delhi
298,Ananya Kumar,Female,2023,"C++, Data Science, Embedded Systems, Web Dev (Full Stack)",0,10,2,Flipkart,Established,Manufacturing,824306,No,,Jaipur
299,Myra Mishra,Female,2024,"Cybersecurity, Java, UI/UX Design",2,8,3,Jio Platforms,Established,Healthcare,1471265,No,,Jaipur
300,Dev Kumar,Male,2025,"Networking, Java, UI/UX Design, DevOps",0,6,3,Paytm,Startup,E-commerce,461687,No,,Pune
301,Ankit Jain,Male,2025,"Java, C++, Networking, Cloud (AWS/Azure/GCP), Blockchain",0,5,2,,,,0,Yes,MS (USA/EU),Pune
302,Dhruv Pillai,Male,2023,Blockchain,1,9,4,Adobe,Established,Healthcare,568227,No,,Bangalore
303,Kavita Verma,Female,2023,"C++, UI/UX Design",0,4,1,Byju's,Startup,Manufacturing,857728,No,,Pune
304,Tanu Sharma,Female,2024,"Cybersecurity, Digital Marketing, Data Science, Networking, C++",1,4,3,Paytm,Startup,EdTech,300000,No,,Chennai
305,Riya Prakash,Female,2024,"Data Science, Blockchain",0,7,3,Capgemini,Established,IT Services,2234312,No,,Chennai
306,Aanya Nair,Female,2022,"Cloud (AWS/Azure/GCP), UI/UX Design, Embedded Systems",0,6,3,TCS,Established,Logistics,1275351,No,,Pune
307,Smita Singh,Female,2022,"Data Science, UI/UX Design, Web Dev (Full Stack), Networking, Python",1,7,3,Capgemini,Established,FinTech,1387850,No,,Jaipur
308,Manish Ghosal,Male,2024,"Python, DevOps, C++, Cloud (AWS/Azure/GCP), Cybersecurity",3,5,2,,,,0,Yes,Cybersecurity,Pune
309,Isha Roy,Female,2022,"Networking, DevOps, Embedded Systems",1,5,1,,,,0,No,,Chennai
310,Manish Pillai,Male,2024,"Networking, C++, UI/UX Design",1,8,3,TCS,Established,Healthcare,301773,No,,Bangalore
311,Meera Ghosal,Female,2024,"Cybersecurity, Cloud (AWS/Azure/GCP), Digital Marketing, ML/AI",0,4,4,Meta,Established,IT Services,2274846,No,,Jaipur
312,Gaurav Verma,Male,2025,"Data Science, Cybersecurity, ML/AI, Networking",0,10,4,Cognizant,Established,EdTech,700725,No,,Delhi
313,Aryan Prakash,Male,2022,"DevOps, C++",0,4,2,Wipro,Established,IT Services,1866461,No,,Pune
314,Shreya Pillai,Female,2024,"Digital Marketing, Data Science, DevOps",0,4,2,Jio Platforms,Established,FinTech,2419310,Yes,M.Tech,Pune
315,Krish Mishra,Male,2024,"Networking, Cloud (AWS/Azure/GCP)",0,8,3,Tech Mahindra,Established,Consulting,1458312,No,,Mumbai
316,Myra Prakash,Female,2025,"Blockchain, Data Science, Cloud (AWS/Azure/GCP), Networking",2,6,3,Swiggy,Startup,Logistics,300000,No,,Jaipur
317,Kunal Mehta,Male,2023,"Java, Data Science, UI/UX Design",2,2,1,,,,0,No,,Delhi
318,Shreya Jain,Female,2023,"Data Science, Digital Marketing",0,10,3,Paytm,Startup,Consulting,1283967,No,,Ahmedabad
319,Amit Yadav,Male,2023,"Web Dev (Full Stack), Embedded Systems",1,9,2,Cisco,Established,EdTech,2277010,No,,Delhi
320,Suresh Roy,Male,2023,"Embedded Systems, Digital Marketing, Cloud (AWS/Azure/GCP)",1,8,4,Amazon,Established,E-commerce,760605,No,,Bangalore
321,Rani Patel,Female,2022,"Python, Web Dev (Full Stack)",3,8,4,L&T Technology Services,Established,E-commerce,1213718,No,,Delhi
322,Rohan Singh,Male,2025,"Data Science, ML/AI, Web Dev (Full Stack)",1,2,2,,,,0,Yes,M.Tech,Chennai
323,Kirti Patel,Female,2022,"DevOps, ML/AI, UI/UX Design",0,10,4,Zomato,Startup,Healthcare,1161750,No,,Mumbai
324,Ankit Prakash,Male,2024,"Networking, Python, Embedded Systems",1,3,2,,,,0,Yes,AI/ML,Ahmedabad
325,Deepa Sharma,Female,2025,"C++, DevOps, Embedded Systems, Data Science",2,6,2,Byju's,Startup,EdTech,300000,No,,Bangalore
326,Manish Reddy,Male,2023,Blockchain,0,8,4,Byju's,Startup,Manufacturing,300000,No,,Ahmedabad
327,Jyoti Das,Female,2023,"Cybersecurity, Python",0,3,4,Ola,Startup,Automotive,944955,No,,Delhi
328,Priyanshu Yadav,Male,2024,"Blockchain, Cloud (AWS/Azure/GCP), Python",1,4,4,Adobe,Established,Logistics,1043219,No,,Delhi
329,Aanya Nair,Female,2025,Data Science,2,8,4,Oracle,Established,IT Services,2765656,No,,Kolkata
330,Vivaan Verma,Male,2022,"Blockchain, Python, ML/AI",0,8,4,Jio Platforms,Established,IT Services,514261,No,,Jaipur
331,Rahul Ghosal,Male,2025,"C++, UI/UX Design, Cybersecurity",2,1,1,,,,0,Yes,PhD,Jaipur
332,Jyoti Verma,Female,2022,"ML/AI, Embedded Systems, Web Dev (Full Stack), DevOps, Data Science",0,7,3,Paytm,Startup,Manufacturing,315758,No,,Hyderabad
333,Dhruv Reddy,Male,2024,"ML/AI, Web Dev (Full Stack), Digital Marketing",0,10,2,Tata Motors,Established,IT Services,798784,No,,Pune
334,Yash Patel,Male,2023,"Java, Data Science, UI/UX Design",0,5,3,Cognizant,Established,Manufacturing,1226183,No,,Bangalore
335,Rahul Yadav,Male,2022,"Web Dev (Full Stack), Networking, Cloud (AWS/Azure/GCP), Embedded Systems, ML/AI",1,5,1,TCS,Established,IT Services,1616087,No,,Pune
336,Jyoti Patel,Female,2025,ML/AI,0,10,3,Cognizant,Established,Healthcare,1581255,No,,Kolkata
337,Zara Mishra,Female,2025,"DevOps, ML/AI, C++, UI/UX Design, Cybersecurity",0,4,3,Amazon,Established,Logistics,333786,No,,Delhi
338,Suresh Mehta,Male,2022,"Java, Embedded Systems",1,7,3,Tech Mahindra,Established,E-commerce,904780,No,,Mumbai
339,Pari Chakraborty,Female,2024,"Blockchain, Data Science, Networking, UI/UX Design",0,5,2,Ola,Startup,Consulting,1156620,No,,Ahmedabad
340,Riya Gupta,Female,2024,"DevOps, UI/UX Design",2,8,4,L&T Technology Services,Established,E-commerce,481395,No,,Ahmedabad
341,Aanya Prakash,Female,2025,"Data Science, Cloud (AWS/Azure/GCP), Embedded Systems, ML/AI, Python",2,7,3,Dr. Reddy's Labs,Established,Logistics,1154183,No,,Bangalore
342,Ananya Roy,Female,2024,"Networking, Data Science, C++, Cybersecurity, Cloud (AWS/Azure/GCP)",1,8,4,Oracle,Established,Manufacturing,1222206,No,,Hyderabad
343,Smita Patel,Female,2022,"Cybersecurity, UI/UX Design, C++, Cloud (AWS/Azure/GCP), Networking",0,1,0,,,,0,No,,Delhi
344,Myra Tiwari,Female,2024,"Blockchain, Cybersecurity, C++, DevOps",0,10,2,L&T Technology Services,Established,FinTech,1395746,No,,Hyderabad
345,Pooja Kaur,Female,2025,"Cybersecurity, Blockchain, Data Science",1,6,2,Adobe,Established,FinTech,1348467,No,,Jaipur
346,Dhruv Das,Male,2023,"Data Science, Digital Marketing, Cloud (AWS/Azure/GCP), Python, C++",1,6,1,Meta,Established,Automotive,515611,No,,Bangalore
347,Aryan Pillai,Male,2025,"Blockchain, DevOps, ML/AI, Java, Embedded Systems",1,5,1,Wipro,Established,Logistics,2095911,No,,Kolkata
348,Nikhil Das,Male,2025,"ML/AI, Embedded Systems",1,5,1,Capgemini,Established,EdTech,2207192,No,,Chennai
349,Dev Kumar,Male,2022,"Java, DevOps",1,5,4,Cognizant,Established,Consulting,1815080,No,,Kolkata
350,Sunil Reddy,Male,2024,"Data Science, DevOps, Digital Marketing, Java",1,2,1,,,,0,No,,Pune
351,Shreya Prakash,Female,2023,"C++, UI/UX Design, Digital Marketing",2,5,1,Cognizant,Established,Healthcare,2609331,Yes,PhD,Chennai
352,Rani Das,Female,2023,"Networking, C++",2,6,4,Cisco,Established,Consulting,1920421,No,,Delhi
353,Diya Pillai,Female,2022,"DevOps, Digital Marketing",2,2,3,Tech Mahindra,Established,E-commerce,389375,No,,Chennai
354,Zara Prakash,Female,2025,"UI/UX Design, Digital Marketing, Data Science, DevOps",0,10,4,Microsoft,Established,EdTech,1120728,No,,Kolkata
355,Shreya Sharma,Female,2022,ML/AI,1,7,4,Flipkart,Established,E-commerce,1923288,No,,Jaipur
356,Shreya Das,Female,2024,"Cybersecurity, Digital Marketing, DevOps",1,10,3,Capgemini,Established,Healthcare,1091265,No,,Delhi
357,Shreya Sharma,Female,2022,"Digital Marketing, Data Science, Blockchain",1,4,1,,,,0,Yes,MBA,Pune
358,Pooja Sharma,Female,2022,Java,2,8,4,Amazon,Established,Logistics,1312419,No,,Ahmedabad
359,Kiara Pillai,Female,2025,"Digital Marketing, Web Dev (Full Stack)",1,7,4,Dream11,Startup,Healthcare,680223,No,,Hyderabad
360,Tanu Chakraborty,Female,2023,"UI/UX Design, Python, Cloud (AWS/Azure/GCP), Web Dev (Full Stack), Networking",0,3,1,,,,0,Yes,M.Tech,Delhi
361,Tanu Sharma,Female,2022,"Java, Embedded Systems",2,7,1,L&T Technology Services,Established,Logistics,1299867,No,,Mumbai
362,Saanvi Pillai,Female,2022,"DevOps, Python, Digital Marketing, Web Dev (Full Stack), UI/UX Design",0,3,2,Microsoft,Established,Consulting,1882964,No,,Kolkata
363,Pooja Kaur,Female,2022,Data Science,1,8,2,HCLTech,Established,Automotive,1852676,No,,Hyderabad
364,Meera Sharma,Female,2023,"UI/UX Design, Cloud (AWS/Azure/GCP), Cybersecurity",0,8,2,Cisco,Established,FinTech,2019371,No,,Mumbai
365,Smita Gupta,Female,2024,"Networking, ML/AI, Web Dev (Full Stack)",2,3,1,,,,0,No,,Ahmedabad
366,Aanya Yadav,Female,2024,"Digital Marketing, DevOps, Java, ML/AI",2,3,3,L&T Technology Services,Established,Consulting,460767,No,,Kolkata
367,Vivaan Yadav,Male,2022,"Python, Web Dev (Full Stack), Digital Marketing",1,9,4,Ola,Startup,E-commerce,408855,Yes,MBA,Chennai
368,Tanu Kaur,Female,2024,"DevOps, ML/AI, Web Dev (Full Stack), Cloud (AWS/Azure/GCP)",3,2,2,Wipro,Established,E-commerce,1351870,Yes,M.Tech,Kolkata
369,Rahul Pillai,Male,2024,"ML/AI, Web Dev (Full Stack)",0,1,1,,,,0,No,,Jaipur
370,Meera Ghosal,Female,2023,"Digital Marketing, Python, Cybersecurity, Web Dev (Full Stack), Embedded Systems",0,4,4,Swiggy,Startup,Logistics,759521,No,,Ahmedabad
